TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
Florida Atlantic,304.0,499.0,2170.0,353.0,196.0,2375.0,11.0,10.0,267.0,456.0,2012.0,344.0,162.0,1933.0,13.0,13.0,5,5,5,5,5,5,5,5,5,5,5,5
Georgia State,211.0,364.0,1227.0,430.0,218.0,3036.0,12.0,11.0,440.0,542.0,2668.0,346.0,222.0,2915.0,7.0,14.0,1,1,1,1,1,1,1,1,1,1,1,1
Houston,385.0,408.0,1661.0,469.0,278.0,3409.0,8.0,7.0,242.0,489.0,1726.0,474.0,292.0,3314.0,23.0,22.0,8,8,8,8,8,8,8,8,8,8,8,8
Kansas State,353.0,478.0,2165.0,286.0,176.0,2650.0,13.0,11.0,284.0,446.0,1738.0,421.0,254.0,2671.0,16.0,48.0,5,5,5,5,5,5,5,5,5,5,5,5
Miami-Florida,410.0,408.0,2070.0,357.0,214.0,3292.0,14.0,7.0,312.0,491.0,2188.0,397.0,231.0,2801.0,18.0,21.0,8,8,8,8,8,8,8,8,8,8,8,8
Michigan State,366.0,534.0,2368.0,394.0,226.0,2632.0,6.0,7.0,165.0,389.0,1050.0,430.0,203.0,2176.0,16.0,21.0,8,8,8,8,8,8,8,8,8,8,8,8,8
S-M-U,290.0,326.0,1125.0,619.0,400.0,4097.0,12.0,12.0,400.0,446.0,1689.0,441.0,286.0,3262.0,11.0,31.0,4,4,4,4,4,4,4,4,4,4,4,4
Texas Tech,367.0,387.0,1451.0,673.0,425.0,4704.0,18.0,13.0,374.0,527.0,2334.0,410.0,232.0,2697.0,7.0,61.0,6,6,6,6,6,6,6,6,6,6,6,6
Western Michigan,183.0,389.0,1394.0,438.0,215.0,2532.0,18.0,8.0,425.0,558.0,3000.0,307.0,167.0,2030.0,8.0,23.0,1,1,1,1,1,1,1,1,1,1,1,1
Air Force,276.0,637.0,3152.0,174.0,93.0,1259.0,4.0,9.0,480.0,592.0,3007.0,326.0,237.0,2876.0,4.0,20.0,2,2,2,2,2,2,2,2,2,2,2,2
Alabama,416.0,426.0,2544.0,335.0,225.0,2843.0,5.0,7.0,136.0,386.0,1300.0,311.0,165.0,1996.0,10.0,49.0,8,8,8,8,8,8,8,8,8,8,8,8
Arkansas,217.0,474.0,2504.0,301.0,150.0,1782.0,11.0,12.0,369.0,459.0,2150.0,355.0,230.0,2811.0,8.0,31.0,3,3,3,3,3,3,3,3,3,3,3,3
Arkansas State,347.0,541.0,2484.0,341.0,236.0,2476.0,6.0,7.0,320.0,457.0,2194.0,389.0,216.0,2813.0,8.0,9.0,10,10,10,10,10,10,10,10,10,10,10,10
Auburn,484.0,676.0,4364.0,258.0,159.0,2205.0,7.0,11.0,312.0,465.0,2134.0,458.0,265.0,3371.0,13.0,38.0,11,11,11,11,11,11,11,11,11,11,11,11,11
Baylor,569.0,589.0,3174.0,401.0,247.0,4312.0,5.0,10.0,254.0,501.0,1631.0,409.0,192.0,2493.0,17.0,70.0,11,11,11,11,11,11,11,11,11,11,11,11
Boise State,402.0,525.0,2422.0,422.0,297.0,3228.0,11.0,11.0,285.0,535.0,1939.0,421.0,270.0,2981.0,15.0,63.0,7,7,7,7,7,7,7,7,7,7,7,7
Boston College,317.0,478.0,2617.0,241.0,148.0,1806.0,6.0,9.0,334.0,469.0,1825.0,399.0,266.0,3213.0,9.0,24.0,8,8,8,8,8,8,8,8,8,8,8,8
Brigham Young,336.0,617.0,3296.0,397.0,212.0,2649.0,13.0,7.0,256.0,495.0,1889.0,463.0,261.0,2717.0,12.0,40.0,8,8,8,8,8,8,8,8,8,8,8,8
Buffalo,357.0,500.0,2063.0,397.0,230.0,2759.0,7.0,5.0,268.0,468.0,1917.0,350.0,182.0,2599.0,15.0,13.0,8,8,8,8,8,8,8,8,8,8,8,8
California,239.0,426.0,1485.0,620.0,366.0,3957.0,14.0,14.0,551.0,462.0,2263.0,436.0,282.0,4092.0,5.0,37.0,1,1,1,1,1,1,1,1,1,1,1,1
Central Michigan,255.0,410.0,1593.0,346.0,192.0,2500.0,17.0,10.0,343.0,505.0,2415.0,326.0,200.0,2447.0,14.0,24.0,6,6,6,6,6,6,6,6,6,6,6,6
Cincinnati,383.0,481.0,2020.0,432.0,294.0,3768.0,16.0,10.0,234.0,377.0,1184.0,405.0,235.0,2574.0,13.0,17.0,7,7,7,7,7,7,7,7,7,7,7,7
Clemson,430.0,509.0,2085.0,452.0,309.0,3950.0,10.0,12.0,253.0,495.0,1831.0,353.0,185.0,2374.0,16.0,52.0,8,8,8,8,8,8,8,8,8,8,8,8
Duke,383.0,507.0,2258.0,427.0,269.0,3047.0,17.0,6.0,321.0,543.0,2279.0,422.0,234.0,3032.0,18.0,28.0,10,10,10,10,10,10,10,10,10,10,10,10,10
East Carolina,454.0,422.0,1540.0,519.0,367.0,3978.0,10.0,6.0,302.0,428.0,1410.0,470.0,280.0,2949.0,15.0,31.0,9,9,9,9,9,9,9,9,9,9,9,9
Eastern Michigan,219.0,444.0,1893.0,336.0,178.0,2137.0,14.0,9.0,542.0,493.0,3096.0,312.0,204.0,3031.0,7.0,7.0,4,4,4,4,4,4,4,4,4,4,4,4
Florida,210.0,482.0,1749.0,311.0,199.0,2051.0,9.0,11.0,253.0,393.0,1709.0,319.0,159.0,2062.0,10.0,16.0,4,4,4,4,4,4,4,4,4,4,4,4
Florida Intl,117.0,445.0,958.0,293.0,153.0,1713.0,10.0,10.0,444.0,467.0,2465.0,317.0,206.0,2691.0,7.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3
Georgia,417.0,443.0,2113.0,420.0,272.0,3765.0,11.0,9.0,353.0,477.0,1782.0,366.0,215.0,2793.0,6.0,41.0,7,7,7,7,7,7,7,7,7,7,7,7
Georgia Tech,401.0,664.0,3740.0,186.0,87.0,1548.0,12.0,10.0,272.0,374.0,1284.0,391.0,244.0,2922.0,13.0,38.0,6,6,6,6,6,6,6,6,6,6,6,6
Idaho,208.0,501.0,1654.0,423.0,223.0,2766.0,13.0,14.0,561.0,467.0,2541.0,450.0,304.0,3790.0,10.0,10.0,2,2,2,2,2,2,2,2,2,2,2,2
Illinois,311.0,411.0,1668.0,455.0,302.0,3452.0,14.0,7.0,425.0,513.0,2863.0,354.0,231.0,2915.0,3.0,45.0,4,4,4,4,4,4,4,4,4,4,4,4
Iowa,300.0,519.0,2262.0,345.0,200.0,2405.0,13.0,6.0,225.0,415.0,1449.0,375.0,210.0,2189.0,12.0,28.0,8,8,8,8,8,8,8,8,8,8,8,8
Iowa State,277.0,488.0,1726.0,415.0,232.0,2630.0,14.0,8.0,432.0,502.0,2688.0,416.0,239.0,2869.0,8.0,21.0,4,4,4,4,4,4,4,4,4,4,4,4
Kentucky,205.0,431.0,1775.0,343.0,204.0,2321.0,6.0,9.0,374.0,483.0,2368.0,336.0,221.0,2758.0,3.0,41.0,4,4,4,4,4,4,4,4,4,4,4,4
Louisiana State,388.0,472.0,2410.0,306.0,198.0,3181.0,8.0,10.0,272.0,437.0,1786.0,368.0,210.0,2410.0,9.0,56.0,8,8,8,8,8,8,8,8,8,8,8,8
Louisiana Tech,203.0,410.0,1922.0,448.0,254.0,2472.0,15.0,14.0,315.0,568.0,2337.0,357.0,204.0,2562.0,18.0,27.0,3,3,3,3,3,3,3,3,3,3,3,3
Marshall,504.0,536.0,2745.0,478.0,287.0,3785.0,10.0,13.0,301.0,558.0,2035.0,422.0,216.0,2716.0,17.0,55.0,9,9,9,9,9,9,9,9,9,9,9,9,9
Maryland,273.0,428.0,1728.0,389.0,214.0,3036.0,9.0,18.0,298.0,486.0,1823.0,392.0,241.0,2589.0,11.0,47.0,8,8,8,8,8,8,8,8,8,8,8,8
Massachusetts,126.0,448.0,1502.0,339.0,177.0,1877.0,18.0,8.0,396.0,480.0,2586.0,308.0,189.0,2613.0,8.0,14.0,4,4,4,4,4,4,4,4,4,4,4,4
Miami-Ohio,110.0,451.0,1219.0,286.0,131.0,1491.0,11.0,10.0,428.0,528.0,2680.0,387.0,254.0,3131.0,10.0,7.0,4,4,4,4,4,4,4,4,4,4,4,4
Michigan,364.0,483.0,1569.0,357.0,213.0,3025.0,12.0,8.0,318.0,442.0,1673.0,406.0,222.0,2736.0,17.0,41.0,7,7,7,7,7,7,7,7,7,7,7,7
Mississippi State,265.0,481.0,2230.0,399.0,235.0,2884.0,12.0,5.0,292.0,413.0,1813.0,372.0,232.0,2583.0,14.0,51.0,6,6,6,6,6,6,6,6,6,6,6,6
Missouri,469.0,541.0,3074.0,410.0,250.0,3334.0,7.0,6.0,292.0,474.0,1974.0,510.0,323.0,3328.0,18.0,38.0,11,11,11,11,11,11,11,11,11,11,11,11,11
Nebraska,335.0,541.0,2660.0,362.0,212.0,2394.0,12.0,16.0,304.0,494.0,1933.0,349.0,189.0,2470.0,13.0,56.0,7,7,7,7,7,7,7,7,7,7,7,7
Nevada-Reno,287.0,560.0,2183.0,414.0,274.0,2968.0,5.0,6.0,413.0,472.0,3102.0,380.0,255.0,2962.0,10.0,36.0,3,3,3,3,3,3,3,3,3,3,3,3
New Mexico,351.0,604.0,3706.0,177.0,90.0,1365.0,5.0,9.0,513.0,498.0,3081.0,337.0,228.0,3113.0,4.0,42.0,3,3,3,3,3,3,3,3,3,3,3,3
