TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
Florida Atlantic,181.0,452.0,1314.0,352.0,189.0,2254.0,14.0,10.0,299.0,397.0,1960.0,305.0,163.0,2049.0,18.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7
Georgia State,0,0,0,0,0,0,0,0,0,0,0,0
Houston,381.0,457.0,2221.0,405.0,273.0,3497.0,4.0,10.0,285.0,438.0,1819.0,375.0,213.0,2589.0,11.0,45.0,9,9,9,9,9,9,9,9,9,9,9,9
Kansas State,241.0,351.0,1466.0,391.0,202.0,2470.0,18.0,9.0,272.0,436.0,1721.0,356.0,208.0,2293.0,10.0,45.0,9,9,9,9,9,9,9,9,9,9,9,9
Miami-Florida,183.0,400.0,1480.0,341.0,202.0,2295.0,14.0,9.0,181.0,353.0,792.0,330.0,172.0,2233.0,11.0,51.0,7,7,7,7,7,7,7,7,7,7,7,7
Michigan State,250.0,387.0,1550.0,417.0,248.0,2731.0,13.0,8.0,341.0,416.0,1594.0,355.0,206.0,2771.0,8.0,52.0,5,5,5,5,5,5,5,5,5,5,5,5,5
S-M-U,319.0,404.0,1503.0,316.0,203.0,2331.0,10.0,12.0,294.0,403.0,1290.0,418.0,268.0,2950.0,11.0,6.0,5,5,5,5,5,5,5,5,5,5,5,5
Texas Tech,340.0,196.0,916.0,600.0,402.0,4358.0,10.0,11.0,285.0,464.0,1769.0,334.0,194.0,2108.0,10.0,38.0,9,9,9,9,9,9,9,9,9,9,9,9
Western Michigan,244.0,442.0,1643.0,363.0,228.0,2143.0,11.0,9.0,232.0,346.0,863.0,345.0,206.0,2370.0,22.0,31.0,8,8,8,8,8,8,8,8,8,8,8,8
Air Force,248.0,660.0,2753.0,146.0,84.0,1215.0,4.0,10.0,302.0,415.0,1695.0,303.0,202.0,2561.0,9.0,31.0,2,2,2,2,2,2,2,2,2,2,2,2
Alabama,216.0,421.0,1492.0,360.0,206.0,2599.0,9.0,8.0,213.0,368.0,1413.0,301.0,169.0,2038.0,15.0,13.0,4,4,4,4,4,4,4,4,4,4,4,4
Arkansas,370.0,505.0,2967.0,270.0,139.0,1957.0,16.0,7.0,239.0,433.0,1609.0,399.0,201.0,2385.0,14.0,20.0,9,9,9,9,9,9,9,9,9,9,9,9
