TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
Akron,247.0,379.0,1070.0,352.0,223.0,2635.0,8.0,8.0,347.0,413.0,2078.0,373.0,242.0,2607.0,11.0,24.0,6,6,6,6,6,6,6,6,6,6,6,6
Ball State,218.0,414.0,1257.0,354.0,203.0,2299.0,4.0,2.0,405.0,449.0,2171.0,329.0,217.0,2867.0,2.0,7.0,3,3,3,3,3,3,3,3,3,3,3,3
Bowling Green,431.0,389.0,1826.0,428.0,287.0,3692.0,3.0,5.0,247.0,410.0,1499.0,428.0,233.0,2790.0,13.0,49.0,8,8,8,8,8,8,8,8,8,8,8,8,8
Connecticut,302.0,390.0,1622.0,423.0,272.0,3137.0,14.0,9.0,250.0,406.0,1571.0,311.0,156.0,2077.0,8.0,22.0,8,8,8,8,8,8,8,8,8,8,8,8
Fresno State,400.0,468.0,2508.0,260.0,152.0,1889.0,15.0,7.0,219.0,450.0,1714.0,331.0,167.0,1935.0,16.0,45.0,8,8,8,8,8,8,8,8,8,8,8,8
Hawaii,379.0,248.0,1163.0,589.0,339.0,3997.0,18.0,7.0,459.0,573.0,3111.0,369.0,205.0,2640.0,13.0,29.0,7,7,7,7,7,7,7,7,7,7,7,7
Indiana,232.0,471.0,1476.0,293.0,162.0,2049.0,9.0,6.0,343.0,429.0,2164.0,376.0,212.0,2821.0,11.0,30.0,4,4,4,4,4,4,4,4,4,4,4,4
Kent State,297.0,415.0,1695.0,387.0,243.0,2473.0,8.0,14.0,264.0,430.0,1241.0,323.0,177.0,2196.0,15.0,38.0,5,5,5,5,5,5,5,5,5,5,5,5
Middle Tennessee,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,304.0,500.0,2806.0,266.0,123.0,2103.0,7.0,3.0,257.0,403.0,1547.0,415.0,249.0,2949.0,12.0,37.0,5,5,5,5,5,5,5,5,5,5,5,5
Mississippi,208.0,439.0,1752.0,350.0,178.0,2113.0,13.0,8.0,278.0,449.0,2031.0,313.0,148.0,2262.0,8.0,7.0,4,4,4,4,4,4,4,4,4,4,4,4
Nevada-Las Vegas,226.0,442.0,1903.0,324.0,156.0,1842.0,17.0,16.0,357.0,463.0,1884.0,342.0,200.0,2280.0,6.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4
North Carolina,271.0,403.0,2010.0,298.0,179.0,2314.0,11.0,8.0,345.0,455.0,2393.0,326.0,197.0,2488.0,8.0,24.0,6,6,6,6,6,6,6,6,6,6,6,6
Rutgers,245.0,367.0,918.0,473.0,303.0,3416.0,20.0,15.0,343.0,460.0,1960.0,343.0,208.0,2756.0,12.0,24.0,3,3,3,3,3,3,3,3,3,3,3,3
San Jose State,265.0,441.0,1782.0,263.0,135.0,1933.0,9.0,12.0,469.0,540.0,2776.0,267.0,158.0,2075.0,12.0,47.0,3,3,3,3,3,3,3,3,3,3,3,3
South Alabama,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,227.0,464.0,1856.0,280.0,159.0,2202.0,15.0,11.0,229.0,374.0,1517.0,328.0,174.0,1950.0,17.0,16.0,3,3,3,3,3,3,3,3,3,3,3,3
Southern Cal,392.0,465.0,2113.0,395.0,264.0,3200.0,7.0,12.0,150.0,354.0,904.0,421.0,222.0,2355.0,19.0,49.0,10,10,10,10,10,10,10,10,10,10,10,10,10
Tulane,261.0,376.0,1392.0,338.0,202.0,2575.0,13.0,6.0,361.0,483.0,2140.0,332.0,203.0,2497.0,6.0,39.0,8,8,8,8,8,8,8,8,8,8,8,8
Tulsa,324.0,513.0,2021.0,338.0,184.0,2242.0,16.0,10.0,398.0,536.0,2527.0,327.0,162.0,2296.0,10.0,21.0,4,4,4,4,4,4,4,4,4,4,4,4
U-C-F,155.0,427.0,1067.0,302.0,176.0,2013.0,13.0,11.0,362.0,453.0,2051.0,299.0,181.0,2389.0,11.0,20.0,3,3,3,3,3,3,3,3,3,3,3,3
Utah,486.0,494.0,2694.0,307.0,203.0,2836.0,5.0,8.0,227.0,413.0,1665.0,332.0,174.0,2188.0,16.0,23.0,8,8,8,8,8,8,8,8,8,8,8,8
Utah State,170.0,359.0,839.0,367.0,210.0,2355.0,19.0,10.0,333.0,474.0,2111.0,281.0,174.0,2228.0,13.0,14.0,5,5,5,5,5,5,5,5,5,5,5,5,5
Vanderbilt,189.0,439.0,1634.0,285.0,169.0,2049.0,5.0,12.0,286.0,446.0,2139.0,304.0,198.0,2288.0,9.0,23.0,3,3,3,3,3,3,3,3,3,3,3,3
Wake Forest,199.0,527.0,2267.0,243.0,128.0,1597.0,7.0,6.0,253.0,425.0,1737.0,370.0,205.0,2588.0,11.0,31.0,6,6,6,6,6,6,6,6,6,6,6,6
Arizona,158.0,386.0,1302.0,312.0,164.0,1876.0,11.0,13.0,275.0,414.0,1363.0,374.0,217.0,2810.0,8.0,6.0,4,4,4,4,4,4,4,4,4,4,4,4
Army,239.0,383.0,1935.0,351.0,182.0,2263.0,9.0,6.0,388.0,540.0,2743.0,319.0,211.0,2648.0,7.0,21.0,2,2,2,2,2,2,2,2,2,2,2,2
Florida Atlantic,279.0,468.0,1509.0,369.0,218.0,3212.0,13.0,10.0,207.0,394.0,1272.0,424.0,235.0,2752.0,16.0,20.0,10,10,10,10,10,10,10,10,10,10,10,10
Georgia State,0,0,0,0,0,0,0,0,0,0,0,0
Houston,217.0,466.0,1521.0,354.0,198.0,2766.0,6.0,8.0,354.0,448.0,2116.0,288.0,174.0,2276.0,14.0,13.0,4,4,4,4,4,4,4,4,4,4,4,4
Kansas State,305.0,480.0,2044.0,314.0,176.0,1957.0,9.0,15.0,337.0,394.0,1631.0,287.0,154.0,2215.0,10.0,21.0,4,4,4,4,4,4,4,4,4,4,4,4
Miami-Florida,305.0,386.0,1466.0,346.0,194.0,2641.0,5.0,6.0,194.0,446.0,1716.0,297.0,151.0,1815.0,11.0,48.0,6,6,6,6,6,6,6,6,6,6,6,6
Michigan State,329.0,500.0,2862.0,399.0,234.0,2658.0,17.0,7.0,326.0,467.0,2069.0,368.0,202.0,2508.0,8.0,24.0,4,4,4,4,4,4,4,4,4,4,4,4,4
