TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
North Carolina,280.0,448.0,1646.0,335.0,201.0,2091.0,16.0,9.0,203.0,403.0,1114.0,372.0,215.0,2099.0,19.0,12.0,8,8,8,8,8,8,8,8,8,8,8,8
Rutgers,285.0,452.0,1661.0,299.0,151.0,2201.0,9.0,3.0,209.0,411.0,1307.0,351.0,198.0,2439.0,13.0,45.0,7,7,7,7,7,7,7,7,7,7,7,7
San Jose State,151.0,351.0,920.0,403.0,240.0,2488.0,15.0,10.0,414.0,507.0,3110.0,289.0,170.0,2205.0,6.0,14.0,4,4,4,4,4,4,4,4,4,4,4,4
South Alabama,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,224.0,409.0,1500.0,402.0,228.0,2811.0,9.0,10.0,245.0,431.0,1644.0,327.0,183.0,2012.0,6.0,37.0,8,8,8,8,8,8,8,8,8,8,8,8
Southern Cal,302.0,409.0,2080.0,342.0,201.0,2540.0,13.0,7.0,245.0,426.0,1572.0,430.0,227.0,2542.0,10.0,18.0,5,5,5,5,5,5,5,5,5,5,5,5,5
Tulane,190.0,395.0,1264.0,373.0,234.0,2486.0,14.0,12.0,440.0,502.0,2458.0,302.0,204.0,2616.0,5.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4
Tulsa,307.0,480.0,1809.0,389.0,228.0,3112.0,10.0,13.0,328.0,456.0,1764.0,392.0,227.0,3002.0,9.0,44.0,5,5,5,5,5,5,5,5,5,5,5,5
U-C-F,297.0,450.0,1662.0,344.0,205.0,2514.0,11.0,7.0,248.0,384.0,990.0,427.0,267.0,3187.0,11.0,19.0,8,8,8,8,8,8,8,8,8,8,8,8
Utah,327.0,450.0,2033.0,368.0,219.0,2642.0,8.0,11.0,236.0,451.0,1696.0,361.0,181.0,2074.0,15.0,24.0,8,8,8,8,8,8,8,8,8,8,8,8
Utah State,319.0,496.0,2311.0,376.0,218.0,2961.0,4.0,11.0,408.0,466.0,2466.0,392.0,214.0,2995.0,12.0,30.0,3,3,3,3,3,3,3,3,3,3,3,3,3
Vanderbilt,187.0,451.0,1920.0,352.0,170.0,1756.0,10.0,6.0,280.0,540.0,2374.0,305.0,171.0,1979.0,12.0,9.0,6,6,6,6,6,6,6,6,6,6,6,6
Wake Forest,292.0,429.0,1582.0,417.0,273.0,3259.0,12.0,7.0,315.0,433.0,1972.0,367.0,209.0,2625.0,9.0,24.0,4,4,4,4,4,4,4,4,4,4,4,4
Arizona,322.0,410.0,2009.0,453.0,291.0,2881.0,11.0,8.0,278.0,357.0,1343.0,396.0,226.0,2447.0,12.0,34.0,6,6,6,6,6,6,6,6,6,6,6,6
Army,165.0,593.0,2443.0,161.0,73.0,861.0,5.0,14.0,266.0,469.0,1822.0,257.0,143.0,1834.0,13.0,19.0,7,7,7,7,7,7,7,7,7,7,7,7
Florida Atlantic,313.0,434.0,1819.0,444.0,257.0,3356.0,7.0,8.0,405.0,431.0,2647.0,344.0,232.0,2791.0,5.0,16.0,5,5,5,5,5,5,5,5,5,5,5,5
Georgia State,0,0,0,0,0,0,0,0,0,0,0,0
Houston,526.0,383.0,1706.0,706.0,501.0,5850.0,9.0,11.0,374.0,549.0,2770.0,414.0,258.0,2985.0,11.0,45.0,9,9,9,9,9,9,9,9,9,9,9,9
Kansas State,261.0,504.0,2159.0,298.0,175.0,2033.0,8.0,10.0,280.0,362.0,1265.0,395.0,231.0,2814.0,13.0,15.0,6,6,6,6,6,6,6,6,6,6,6,6
Miami-Florida,347.0,440.0,1733.0,386.0,230.0,3217.0,17.0,3.0,268.0,409.0,1420.0,354.0,189.0,2435.0,8.0,33.0,9,9,9,9,9,9,9,9,9,9,9,9
Michigan State,328.0,387.0,1631.0,393.0,235.0,3254.0,10.0,8.0,301.0,402.0,1353.0,427.0,255.0,3019.0,5.0,27.0,6,6,6,6,6,6,6,6,6,6,6,6,6
S-M-U,300.0,354.0,1353.0,431.0,254.0,3206.0,14.0,12.0,349.0,460.0,2030.0,406.0,228.0,2818.0,16.0,35.0,7,7,7,7,7,7,7,7,7,7,7,7
Texas Tech,385.0,288.0,973.0,615.0,410.0,4568.0,16.0,12.0,261.0,451.0,1500.0,436.0,265.0,2685.0,8.0,55.0,8,8,8,8,8,8,8,8,8,8,8,8
Western Michigan,277.0,344.0,1348.0,528.0,317.0,3306.0,14.0,14.0,330.0,455.0,2140.0,388.0,229.0,2886.0,10.0,19.0,6,6,6,6,6,6,6,6,6,6,6,6
Air Force,326.0,743.0,3283.0,139.0,67.0,988.0,3.0,8.0,184.0,445.0,1633.0,287.0,165.0,1784.0,14.0,13.0,6,6,6,6,6,6,6,6,6,6,6,6
Alabama,372.0,550.0,2806.0,334.0,206.0,2573.0,4.0,6.0,143.0,367.0,1013.0,407.0,193.0,2129.0,20.0,40.0,9,9,9,9,9,9,9,9,9,9,9,9
Arkansas,407.0,375.0,1632.0,403.0,232.0,3640.0,9.0,5.0,309.0,446.0,1801.0,371.0,222.0,3021.0,11.0,41.0,8,8,8,8,8,8,8,8,8,8,8,8
Arkansas State,263.0,428.0,1623.0,330.0,192.0,2323.0,12.0,12.0,279.0,418.0,1464.0,366.0,222.0,2622.0,8.0,9.0,5,5,5,5,5,5,5,5,5,5,5,5
Auburn,346.0,511.0,2566.0,331.0,198.0,2622.0,7.0,12.0,323.0,456.0,1940.0,374.0,206.0,2302.0,12.0,49.0,7,7,7,7,7,7,7,7,7,7,7,7,7
Baylor,227.0,346.0,1207.0,431.0,267.0,2908.0,16.0,7.0,327.0,477.0,2145.0,430.0,268.0,2722.0,10.0,22.0,6,6,6,6,6,6,6,6,6,6,6,6
Boise State,526.0,476.0,2528.0,418.0,270.0,3458.0,3.0,10.0,231.0,420.0,1649.0,395.0,216.0,2246.0,21.0,48.0,9,9,9,9,9,9,9,9,9,9,9,9
Boston College,275.0,442.0,1686.0,318.0,163.0,2213.0,17.0,7.0,233.0,419.0,1253.0,411.0,250.0,2568.0,13.0,34.0,8,8,8,8,8,8,8,8,8,8,8,8
Brigham Young,363.0,435.0,1778.0,389.0,263.0,3467.0,14.0,8.0,260.0,395.0,1344.0,402.0,240.0,2629.0,13.0,54.0,11,11,11,11,11,11,11,11,11,11,11,11
Buffalo,262.0,434.0,1962.0,402.0,228.0,2903.0,15.0,10.0,285.0,388.0,1581.0,402.0,244.0,2531.0,7.0,27.0,5,5,5,5,5,5,5,5,5,5,5,5
California,292.0,443.0,2107.0,357.0,194.0,2681.0,6.0,8.0,294.0,401.0,1405.0,417.0,263.0,3131.0,10.0,59.0,7,7,7,7,7,7,7,7,7,7,7,7
Central Michigan,402.0,488.0,2238.0,423.0,296.0,3182.0,8.0,6.0,224.0,431.0,1551.0,412.0,241.0,2696.0,11.0,29.0,11,11,11,11,11,11,11,11,11,11,11,11
Cincinnati,408.0,338.0,1727.0,427.0,284.0,3844.0,8.0,2.0,249.0,481.0,1692.0,384.0,236.0,2511.0,16.0,70.0,11,11,11,11,11,11,11,11,11,11,11,11
Clemson,388.0,463.0,2205.0,376.0,212.0,2547.0,13.0,11.0,273.0,564.0,1954.0,335.0,170.0,2169.0,21.0,27.0,7,7,7,7,7,7,7,7,7,7,7,7
Duke,267.0,339.0,762.0,501.0,308.0,3660.0,10.0,6.0,340.0,458.0,1834.0,341.0,197.0,2589.0,8.0,35.0,6,6,6,6,6,6,6,6,6,6,6,6,6
East Carolina,341.0,474.0,1945.0,419.0,248.0,2834.0,10.0,9.0,287.0,429.0,1603.0,499.0,311.0,3410.0,17.0,20.0,10,10,10,10,10,10,10,10,10,10,10,10
Eastern Michigan,176.0,421.0,1515.0,327.0,175.0,1825.0,16.0,10.0,459.0,524.0,3322.0,224.0,127.0,1801.0,12.0,24.0,3,3,3,3,3,3,3,3,3,3,3,3
Florida,395.0,521.0,2928.0,328.0,218.0,2823.0,5.0,11.0,150.0,426.0,1321.0,351.0,181.0,1969.0,20.0,56.0,8,8,8,8,8,8,8,8,8,8,8,8
Florida Intl,260.0,423.0,1251.0,433.0,231.0,2600.0,12.0,9.0,424.0,521.0,2794.0,376.0,230.0,3105.0,10.0,15.0,3,3,3,3,3,3,3,3,3,3,3,3
Georgia,291.0,407.0,1885.0,318.0,175.0,2457.0,16.0,11.0,317.0,447.0,1531.0,329.0,189.0,2410.0,8.0,41.0,7,7,7,7,7,7,7,7,7,7,7,7
Georgia Tech,429.0,751.0,3993.0,159.0,76.0,1762.0,5.0,12.0,323.0,393.0,1951.0,369.0,228.0,2690.0,11.0,30.0,9,9,9,9,9,9,9,9,9,9,9,9
Idaho,359.0,415.0,1929.0,368.0,225.0,3487.0,15.0,8.0,426.0,403.0,1867.0,393.0,258.0,3227.0,6.0,23.0,6,6,6,6,6,6,6,6,6,6,6,6
Illinois,245.0,497.0,2405.0,331.0,184.0,2317.0,12.0,8.0,362.0,438.0,1853.0,373.0,229.0,2986.0,5.0,45.0,4,4,4,4,4,4,4,4,4,4,4,4
Iowa,242.0,414.0,1313.0,363.0,196.0,2656.0,19.0,7.0,186.0,420.0,1464.0,374.0,188.0,1976.0,20.0,35.0,10,10,10,10,10,10,10,10,10,10,10,10
Iowa State,250.0,472.0,2128.0,354.0,201.0,2185.0,15.0,9.0,271.0,463.0,2032.0,399.0,249.0,2940.0,14.0,3.0,7,7,7,7,7,7,7,7,7,7,7,7
Kentucky,295.0,509.0,2319.0,300.0,165.0,1714.0,11.0,8.0,274.0,476.0,2198.0,322.0,155.0,2157.0,16.0,31.0,8,8,8,8,8,8,8,8,8,8,8,8
Louisiana State,283.0,410.0,1555.0,312.0,185.0,2161.0,7.0,4.0,192.0,454.0,1610.0,381.0,204.0,2309.0,13.0,23.0,9,9,9,9,9,9,9,9,9,9,9,9
Louisiana Tech,336.0,499.0,2210.0,320.0,188.0,2257.0,5.0,8.0,309.0,460.0,1951.0,368.0,203.0,2466.0,13.0,14.0,2,2,2,2,2,2,2,2,2,2,2,2
Marshall,252.0,425.0,1665.0,387.0,221.0,2598.0,13.0,8.0,299.0,381.0,1741.0,415.0,243.0,2969.0,8.0,10.0,6,6,6,6,6,6,6,6,6,6,6,6,6
Maryland,218.0,410.0,1269.0,392.0,226.0,2529.0,10.0,14.0,375.0,459.0,1810.0,358.0,218.0,2946.0,10.0,38.0,4,4,4,4,4,4,4,4,4,4,4,4
Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0
Miami-Ohio,187.0,352.0,841.0,534.0,317.0,3281.0,21.0,15.0,410.0,459.0,2243.0,318.0,184.0,2285.0,6.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3
Michigan,316.0,494.0,2234.0,329.0,189.0,2380.0,15.0,13.0,330.0,474.0,2063.0,364.0,219.0,2657.0,11.0,38.0,4,4,4,4,4,4,4,4,4,4,4,4
Mississippi State,283.0,555.0,2731.0,266.0,153.0,1732.0,17.0,13.0,321.0,442.0,1752.0,332.0,187.0,2640.0,17.0,24.0,2,2,2,2,2,2,2,2,2,2,2,2
Missouri,337.0,418.0,1586.0,436.0,259.0,3420.0,9.0,7.0,295.0,396.0,1157.0,461.0,296.0,3139.0,8.0,27.0,8,8,8,8,8,8,8,8,8,8,8,8,8
Nebraska,281.0,464.0,1836.0,339.0,197.0,2287.0,12.0,11.0,146.0,445.0,1241.0,459.0,224.0,2458.0,19.0,38.0,6,6,6,6,6,6,6,6,6,6,6,6
Nevada-Reno,467.0,573.0,4347.0,264.0,155.0,1912.0,5.0,15.0,326.0,376.0,1376.0,390.0,233.0,3411.0,8.0,20.0,7,7,7,7,7,7,7,7,7,7,7,7
New Mexico,186.0,361.0,1203.0,470.0,268.0,2581.0,15.0,11.0,431.0,509.0,1980.0,364.0,229.0,3044.0,7.0,10.0,2,2,2,2,2,2,2,2,2,2,2,2
New Mexico State,128.0,503.0,1840.0,269.0,133.0,1141.0,18.0,10.0,411.0,511.0,2869.0,364.0,195.0,2638.0,7.0,21.0,7,7,7,7,7,7,7,7,7,7,7,7
No Carolina State,299.0,419.0,1451.0,421.0,248.0,3275.0,13.0,12.0,374.0,425.0,1669.0,337.0,211.0,2666.0,8.0,65.0,4,4,4,4,4,4,4,4,4,4,4,4
North Texas,289.0,420.0,2223.0,413.0,277.0,2681.0,17.0,12.0,427.0,484.0,2347.0,359.0,204.0,2601.0,7.0,30.0,4,4,4,4,4,4,4,4,4,4,4,4
Northern Illinois,328.0,500.0,2429.0,248.0,156.0,1820.0,7.0,7.0,254.0,379.0,1433.0,352.0,211.0,2455.0,8.0,41.0,5,5,5,5,5,5,5,5,5,5,5,5,5
Northwestern,275.0,466.0,1439.0,453.0,295.0,3193.0,9.0,12.0,280.0,401.0,1482.0,369.0,218.0,2649.0,15.0,27.0,7,7,7,7,7,7,7,7,7,7,7,7
Notre Dame,327.0,401.0,1539.0,447.0,301.0,3882.0,5.0,9.0,311.0,430.0,2043.0,341.0,198.0,2730.0,12.0,34.0,6,6,6,6,6,6,6,6,6,6,6,6
Ohio State,336.0,512.0,2387.0,278.0,151.0,1991.0,10.0,7.0,146.0,377.0,1001.0,397.0,217.0,2149.0,23.0,15.0,8,8,8,8,8,8,8,8,8,8,8,8,8
Oklahoma,309.0,447.0,1691.0,468.0,270.0,3342.0,14.0,10.0,162.0,393.0,1063.0,415.0,225.0,2219.0,16.0,64.0,7,7,7,7,7,7,7,7,7,7,7,7
Oklahoma State,327.0,527.0,2301.0,304.0,182.0,2214.0,10.0,13.0,261.0,365.0,1052.0,474.0,270.0,2907.0,14.0,35.0,6,6,6,6,6,6,6,6,6,6,6,6
Oregon,415.0,514.0,2833.0,318.0,188.0,2263.0,6.0,15.0,283.0,446.0,1520.0,418.0,231.0,2433.0,13.0,38.0,10,10,10,10,10,10,10,10,10,10,10,10
Oregon State,366.0,413.0,1730.0,431.0,297.0,3303.0,6.0,2.0,281.0,357.0,1371.0,416.0,245.0,2864.0,8.0,23.0,7,7,7,7,7,7,7,7,7,7,7,7
Penn State,328.0,427.0,2083.0,362.0,223.0,2867.0,10.0,7.0,142.0,385.0,1127.0,377.0,204.0,2198.0,13.0,28.0,8,8,8,8,8,8,8,8,8,8,8,8
Purdue,298.0,388.0,1633.0,449.0,272.0,3063.0,14.0,15.0,349.0,472.0,2081.0,372.0,209.0,2438.0,12.0,36.0,5,5,5,5,5,5,5,5,5,5,5,5
Rice,209.0,407.0,1311.0,452.0,248.0,2344.0,17.0,10.0,517.0,483.0,2287.0,361.0,240.0,3281.0,6.0,10.0,3,3,3,3,3,3,3,3,3,3,3,3,3
San Diego State,245.0,328.0,940.0,448.0,246.0,3163.0,16.0,9.0,366.0,503.0,1986.0,348.0,204.0,2598.0,11.0,35.0,5,5,5,5,5,5,5,5,5,5,5,5
South Florida,282.0,468.0,2033.0,275.0,154.0,2314.0,12.0,10.0,254.0,418.0,1653.0,361.0,203.0,2292.0,12.0,35.0,5,5,5,5,5,5,5,5,5,5,5,5
Southern Miss,370.0,475.0,2235.0,357.0,224.0,2784.0,4.0,11.0,294.0,424.0,1458.0,454.0,282.0,3194.0,12.0,26.0,6,6,6,6,6,6,6,6,6,6,6,6
Syracuse,247.0,421.0,1519.0,354.0,229.0,2446.0,15.0,12.0,335.0,401.0,1222.0,342.0,222.0,2822.0,9.0,7.0,7,7,7,7,7,7,7,7,7,7,7,7
Temple,357.0,509.0,2308.0,257.0,120.0,1745.0,12.0,9.0,260.0,406.0,1306.0,389.0,240.0,2722.0,15.0,6.0,10,10,10,10,10,10,10,10,10,10,10,10
Tennessee,352.0,446.0,2038.0,375.0,218.0,2707.0,13.0,6.0,252.0,411.0,1715.0,376.0,210.0,1991.0,9.0,15.0,6,6,6,6,6,6,6,6,6,6,6,6
Texas,488.0,485.0,1985.0,498.0,345.0,3636.0,12.0,11.0,197.0,407.0,808.0,448.0,249.0,2456.0,24.0,41.0,11,11,11,11,11,11,11,11,11,11,11,11
Texas A+M,369.0,511.0,2285.0,450.0,273.0,3299.0,6.0,16.0,392.0,445.0,2023.0,421.0,262.0,3153.0,11.0,38.0,5,5,5,5,5,5,5,5,5,5,5,5
Texas Christian,432.0,575.0,3078.0,282.0,177.0,2551.0,5.0,15.0,149.0,370.0,966.0,359.0,165.0,1833.0,14.0,56.0,10,10,10,10,10,10,10,10,10,10,10,10
Texas State,0,0,0,0,0,0,0,0,0,0,0,0
Texas-San Antonio,0,0,0,0,0,0,0,0,0,0,0,0
Toledo,302.0,409.0,1918.0,444.0,270.0,3337.0,16.0,15.0,452.0,421.0,1992.0,427.0,245.0,2897.0,12.0,54.0,5,5,5,5,5,5,5,5,5,5,5,5
Troy,391.0,405.0,1770.0,472.0,301.0,3972.0,10.0,16.0,343.0,403.0,1682.0,451.0,280.0,3333.0,9.0,6.0,9,9,9,9,9,9,9,9,9,9,9,9
U-A-B,300.0,463.0,2759.0,291.0,169.0,2352.0,8.0,5.0,388.0,411.0,1724.0,446.0,290.0,3738.0,11.0,33.0,6,6,6,6,6,6,6,6,6,6,6,6
U.C.L.A.,237.0,393.0,1397.0,405.0,228.0,2675.0,11.0,12.0,255.0,427.0,1733.0,344.0,202.0,2327.0,18.0,19.0,5,5,5,5,5,5,5,5,5,5,5,5
UL-Lafayette,249.0,460.0,1643.0,406.0,240.0,2698.0,8.0,15.0,364.0,474.0,2183.0,336.0,202.0,2669.0,16.0,17.0,6,6,6,6,6,6,6,6,6,6,6,6
UL-Monroe,249.0,488.0,2207.0,329.0,185.0,2501.0,20.0,8.0,328.0,397.0,1321.0,422.0,246.0,2843.0,13.0,58.0,5,5,5,5,5,5,5,5,5,5,5,5
Virginia,218.0,410.0,1189.0,363.0,189.0,2046.0,8.0,12.0,316.0,500.0,2086.0,351.0,197.0,2215.0,12.0,14.0,1,1,1,1,1,1,1,1,1,1,1,1
Virginia Tech,325.0,525.0,2477.0,232.0,127.0,2182.0,4.0,10.0,189.0,437.0,1664.0,341.0,159.0,1937.0,10.0,52.0,6,6,6,6,6,6,6,6,6,6,6,6
Washington,271.0,390.0,1668.0,397.0,231.0,2838.0,11.0,8.0,320.0,395.0,1786.0,363.0,228.0,2888.0,8.0,42.0,5,5,5,5,5,5,5,5,5,5,5,5
Washington State,124.0,354.0,848.0,372.0,195.0,2135.0,16.0,15.0,462.0,477.0,2837.0,388.0,259.0,3307.0,10.0,20.0,5,5,5,5,5,5,5,5,5,5,5,5
West Virginia,284.0,471.0,2202.0,328.0,211.0,2377.0,9.0,15.0,249.0,396.0,1421.0,399.0,207.0,2539.0,17.0,35.0,7,7,7,7,7,7,7,7,7,7,7,7
Western Kentucky,232.0,445.0,2074.0,313.0,181.0,1775.0,12.0,16.0,475.0,522.0,2938.0,307.0,208.0,2801.0,6.0,13.0,2,2,2,2,2,2,2,2,2,2,2,2
Wisconsin,359.0,539.0,2480.0,314.0,199.0,2510.0,11.0,10.0,269.0,374.0,1086.0,355.0,199.0,2639.0,15.0,34.0,9,9,9,9,9,9,9,9,9,9,9,9
Wyoming,193.0,446.0,1536.0,377.0,207.0,2048.0,6.0,7.0,327.0,467.0,2046.0,381.0,243.0,2701.0,12.0,10.0,6,6,6,6,6,6,6,6,6,6,6,6
Colorado,229.0,379.0,1055.0,473.0,250.0,2717.0,18.0,13.0,346.0,468.0,1934.0,337.0,195.0,2422.0,9.0,38.0,4,4,4,4,4,4,4,4,4,4,4,4
Colorado State,236.0,416.0,1731.0,325.0,181.0,2483.0,15.0,4.0,358.0,434.0,1825.0,382.0,243.0,2828.0,11.0,24.0,4,4,4,4,4,4,4,4,4,4,4,4,4
Louisville,190.0,424.0,1502.0,365.0,205.0,2507.0,11.0,9.0,315.0,466.0,1981.0,302.0,195.0,2472.0,10.0,27.0,4,4,4,4,4,4,4,4,4,4,4,4
Ohio,299.0,431.0,1556.0,375.0,214.0,2663.0,12.0,10.0,277.0,507.0,1962.0,431.0,228.0,2642.0,20.0,31.0,7,7,7,7,7,7,7,7,7,7,7,7
Florida State,339.0,376.0,1718.0,413.0,279.0,3333.0,13.0,13.0,369.0,457.0,2439.0,324.0,196.0,2884.0,13.0,19.0,6,6,6,6,6,6,6,6,6,6,6,6,6
Pittsburgh,344.0,443.0,2215.0,314.0,202.0,2584.0,8.0,5.0,240.0,396.0,1301.0,378.0,215.0,2586.0,14.0,54.0,9,9,9,9,9,9,9,9,9,9,9,9
Arizona State,230.0,382.0,1431.0,418.0,225.0,2582.0,12.0,14.0,253.0,384.0,1303.0,366.0,194.0,2268.0,15.0,38.0,5,5,5,5,5,5,5,5,5,5,5,5,5
Kansas,319.0,379.0,1345.0,506.0,320.0,3724.0,10.0,12.0,341.0,413.0,1659.0,423.0,260.0,2940.0,7.0,34.0,4,4,4,4,4,4,4,4,4,4,4,4
Memphis,248.0,437.0,1906.0,403.0,240.0,2571.0,15.0,11.0,418.0,472.0,2089.0,382.0,233.0,3401.0,9.0,14.0,2,2,2,2,2,2,2,2,2,2,2,2
Navy,325.0,753.0,3542.0,96.0,49.0,928.0,4.0,8.0,259.0,409.0,1645.0,390.0,233.0,2692.0,11.0,32.0,8,8,8,8,8,8,8,8,8,8,8,8
Stanford,417.0,497.0,2692.0,294.0,166.0,2605.0,4.0,11.0,314.0,386.0,1734.0,404.0,256.0,3024.0,7.0,17.0,8,8,8,8,8,8,8,8,8,8,8,8,8
UTEP,351.0,401.0,1813.0,422.0,229.0,3331.0,13.0,8.0,402.0,479.0,2410.0,401.0,247.0,2953.0,11.0,7.0,6,6,6,6,6,6,6,6,6,6,6,6
Alabama-Birmingham,0
Mid Tennessee St,0
Southern Methodist,0
Texas A & M,0
Texas-El Paso,0
Troy State,0
Central Florida,0
