TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Wins
TeamName,0
Akron,150.0,393.0,1361.0,349.0,174.0,1861.0,14.0,8.0,421.0,457.0,1969.0,357.0,226.0,3169.0,8.0,37.0,2,2,2,2,2,2,2,2,2,2,2,2
Ball State,241.0,445.0,1827.0,309.0,166.0,1843.0,16.0,15.0,365.0,467.0,2140.0,349.0,200.0,2640.0,17.0,23.0,3,3,3,3,3,3,3,3,3,3,3,3
Bowling Green,235.0,361.0,754.0,459.0,266.0,2779.0,20.0,12.0,403.0,473.0,2489.0,374.0,236.0,2695.0,14.0,20.0,4,4,4,4,4,4,4,4,4,4,4,4,4
Connecticut,261.0,460.0,2159.0,318.0,169.0,1741.0,7.0,10.0,238.0,448.0,1767.0,395.0,227.0,2477.0,19.0,62.0,7,7,7,7,7,7,7,7,7,7,7,7
Fresno State,319.0,459.0,1884.0,326.0,200.0,2572.0,9.0,14.0,350.0,422.0,1857.0,350.0,202.0,2414.0,8.0,41.0,8,8,8,8,8,8,8,8,8,8,8,8
Hawaii,488.0,281.0,1418.0,562.0,364.0,5041.0,12.0,8.0,295.0,493.0,1714.0,413.0,245.0,2761.0,23.0,31.0,8,8,8,8,8,8,8,8,8,8,8,8
Indiana,288.0,348.0,1204.0,513.0,311.0,3446.0,12.0,8.0,408.0,407.0,2062.0,345.0,226.0,2860.0,8.0,38.0,5,5,5,5,5,5,5,5,5,5,5,5
Kent State,243.0,383.0,1363.0,390.0,228.0,2409.0,14.0,13.0,275.0,434.0,1166.0,405.0,245.0,2514.0,16.0,13.0,3,3,3,3,3,3,3,3,3,3,3,3
Middle Tennessee,267.0,493.0,2142.0,355.0,208.0,2323.0,20.0,13.0,330.0,549.0,2325.0,354.0,202.0,2289.0,9.0,56.0,6,6,6,6,6,6,6,6,6,6,6,6
Minnesota,240.0,447.0,1623.0,378.0,209.0,2713.0,9.0,8.0,396.0,436.0,2297.0,280.0,182.0,2409.0,11.0,38.0,4,4,4,4,4,4,4,4,4,4,4,4
Mississippi,340.0,496.0,2491.0,330.0,185.0,2307.0,14.0,10.0,422.0,413.0,1834.0,352.0,216.0,2956.0,6.0,27.0,4,4,4,4,4,4,4,4,4,4,4,4
Nevada-Las Vegas,229.0,453.0,1343.0,352.0,191.0,2222.0,12.0,7.0,516.0,554.0,2895.0,325.0,208.0,2961.0,7.0,10.0,5,5,5,5,5,5,5,5,5,5,5,5
North Carolina,275.0,411.0,1483.0,385.0,260.0,3198.0,8.0,13.0,275.0,411.0,1606.0,386.0,232.0,2456.0,16.0,24.0,7,7,7,7,7,7,7,7,7,7,7,7
Rutgers,231.0,445.0,1211.0,324.0,176.0,2328.0,10.0,5.0,318.0,442.0,1877.0,336.0,207.0,2613.0,8.0,19.0,4,4,4,4,4,4,4,4,4,4,4,4
San Jose State,195.0,352.0,1021.0,436.0,254.0,3075.0,17.0,8.0,451.0,521.0,2641.0,419.0,261.0,3387.0,10.0,14.0,2,2,2,2,2,2,2,2,2,2,2,2
South Alabama,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,399.0,490.0,2022.0,353.0,231.0,3063.0,14.0,7.0,298.0,422.0,1356.0,439.0,277.0,3297.0,9.0,17.0,6,6,6,6,6,6,6,6,6,6,6,6
Southern Cal,386.0,477.0,2461.0,453.0,279.0,3148.0,13.0,9.0,347.0,416.0,1826.0,464.0,278.0,3374.0,15.0,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9
Tulane,286.0,434.0,1530.0,465.0,268.0,2949.0,12.0,13.0,446.0,466.0,2346.0,319.0,172.0,2335.0,10.0,13.0,4,4,4,4,4,4,4,4,4,4,4,4
Tulsa,443.0,506.0,2632.0,437.0,263.0,3410.0,11.0,6.0,359.0,408.0,1643.0,451.0,276.0,3668.0,19.0,33.0,8,8,8,8,8,8,8,8,8,8,8,8
U-C-F,418.0,572.0,2502.0,266.0,175.0,2493.0,9.0,8.0,234.0,419.0,1435.0,437.0,237.0,2700.0,15.0,21.0,7,7,7,7,7,7,7,7,7,7,7,7
Utah,389.0,399.0,1881.0,374.0,238.0,2976.0,12.0,11.0,238.0,414.0,1250.0,340.0,204.0,2586.0,11.0,38.0,10,10,10,10,10,10,10,10,10,10,10,10
Utah State,226.0,528.0,2024.0,324.0,172.0,2144.0,14.0,7.0,405.0,439.0,2149.0,409.0,234.0,2997.0,13.0,38.0,8,8,8,8,8,8,8,8,8,8,8,8,8
Vanderbilt,200.0,421.0,1666.0,360.0,169.0,1913.0,11.0,8.0,374.0,519.0,2316.0,349.0,221.0,2715.0,9.0,3.0,3,3,3,3,3,3,3,3,3,3,3,3
Wake Forest,219.0,459.0,1902.0,302.0,166.0,1726.0,10.0,7.0,430.0,491.0,2310.0,393.0,241.0,2858.0,11.0,54.0,3,3,3,3,3,3,3,3,3,3,3,3
Arizona,305.0,397.0,1622.0,474.0,325.0,3720.0,9.0,9.0,259.0,461.0,1640.0,372.0,208.0,2479.0,9.0,52.0,4,4,4,4,4,4,4,4,4,4,4,4
Army,302.0,678.0,3072.0,131.0,70.0,985.0,3.0,11.0,302.0,400.0,1698.0,293.0,164.0,2286.0,12.0,28.0,6,6,6,6,6,6,6,6,6,6,6,6
Florida Atlantic,185.0,399.0,1131.0,342.0,193.0,2500.0,14.0,12.0,351.0,539.0,2462.0,322.0,194.0,2354.0,11.0,17.0,4,4,4,4,4,4,4,4,4,4,4,4
Georgia State,0,0,0,0,0,0,0,0,0,0,0,0
Houston,398.0,410.0,1839.0,484.0,298.0,3927.0,20.0,7.0,386.0,526.0,2505.0,370.0,219.0,2689.0,13.0,54.0,5,5,5,5,5,5,5,5,5,5,5,5
Kansas State,355.0,518.0,2472.0,268.0,171.0,2073.0,8.0,10.0,342.0,464.0,2749.0,378.0,208.0,2547.0,13.0,48.0,6,6,6,6,6,6,6,6,6,6,6,6
Miami-Florida,301.0,469.0,2285.0,403.0,214.0,2786.0,23.0,9.0,236.0,498.0,2050.0,299.0,148.0,1756.0,16.0,24.0,7,7,7,7,7,7,7,7,7,7,7,7
Michigan State,346.0,416.0,2026.0,344.0,230.0,2854.0,9.0,9.0,241.0,407.0,1463.0,399.0,224.0,2590.0,17.0,30.0,9,9,9,9,9,9,9,9,9,9,9,9,9
S-M-U,318.0,378.0,1832.0,482.0,281.0,3559.0,12.0,12.0,343.0,500.0,1828.0,423.0,253.0,2883.0,10.0,28.0,7,7,7,7,7,7,7,7,7,7,7,7
Texas Tech,333.0,408.0,1654.0,561.0,363.0,3777.0,10.0,14.0,364.0,459.0,1884.0,490.0,303.0,3673.0,14.0,52.0,8,8,8,8,8,8,8,8,8,8,8,8
Western Michigan,339.0,385.0,1511.0,475.0,298.0,3429.0,12.0,15.0,286.0,461.0,1999.0,353.0,207.0,2655.0,15.0,49.0,5,5,5,5,5,5,5,5,5,5,5,5
Air Force,352.0,699.0,3815.0,145.0,77.0,1434.0,6.0,11.0,267.0,492.0,2341.0,307.0,171.0,1880.0,11.0,35.0,8,8,8,8,8,8,8,8,8,8,8,8
Alabama,391.0,423.0,2103.0,339.0,234.0,3124.0,5.0,9.0,169.0,407.0,1480.0,338.0,178.0,2072.0,21.0,24.0,6,6,6,6,6,6,6,6,6,6,6,6
Arkansas,417.0,390.0,1810.0,418.0,277.0,4061.0,14.0,9.0,273.0,477.0,1889.0,315.0,173.0,2188.0,11.0,31.0,9,9,9,9,9,9,9,9,9,9,9,9
Arkansas State,336.0,420.0,1789.0,436.0,264.0,3052.0,12.0,12.0,369.0,552.0,2483.0,337.0,193.0,2762.0,11.0,24.0,4,4,4,4,4,4,4,4,4,4,4,4
Auburn,538.0,602.0,3733.0,261.0,174.0,2737.0,6.0,9.0,318.0,416.0,1452.0,474.0,297.0,3256.0,10.0,17.0,13,13,13,13,13,13,13,13,13,13,13,13,13
